,county_state,all_pubs_tot_circ_household,tot_households_est,diff_margin_gop_2016_2012,diff_cvap_turnout_2016_2012,pct_uninsured,unemployment_rate,pct_white_nonhispanic,any_college_aggregate,fips,fips2,trump_win,margin_gop_2016,margin_gop_2012,combined_cvap_turnout_2016
1851,LAURENS//SC,0.195707472178,25160.0,12.479467596,0.655586,15.7,4.0,68.3562035879,43.8168620882,45059.0,45059.0,1,29.9350305961,17.455563,51.641667
1852,JOHNSTON//NC,0.195786924939,61950.0,2.83945120275,-0.992286,15.0,4.5,69.1854077446,53.6589768273,37101.0,37101.0,1,30.6659728218,27.826521619,64.056689
1853,VAN BUREN//AR,0.195958714929,6879.0,14.4351244645,8.35889,18.1,5.8,93.6478061405,39.2282958199,5141.0,5141.0,1,53.9305301645,39.4954057,55.875182
1854,TIOGA//NY,0.196054750403,19872.0,12.520019739,4.710525,7.2,4.6,95.5596725034,54.9903266189,36107.0,36107.0,1,27.6123759486,15.0923562096,60.560739
1855,MARSHALL//AL,0.196258136073,34261.0,9.38318074661,4.612702,16.9,5.1,82.6904726563,45.5889585151,1095.0,1095.0,1,69.5095095095,60.1263287629,53.953707
1856,MONTGOMERY//AL,0.196376714471,89532.0,-1.8834045101,-2.981728,12.9,5.6,36.8553244089,59.3339930593,1101.0,1101.0,0,-26.1610201751,-24.277615665,57.1446
1857,LOUISA//VA,0.196429963364,12829.0,10.7909565473,1.306934,16.5,3.4,77.0140646148,45.7778325933,51109.0,51109.0,1,24.5558919289,13.7649353816,64.517421
1858,WYOMING//NY,0.196490783556,15787.0,21.4165796848,3.66154,7.3,5.2,89.8325532018,46.3911269932,36121.0,36121.0,1,50.9766584767,29.5600787919,53.152853
1859,STONEWALL//TX,0.196551724138,580.0,8.50700058118,4.036885,16.4,4.4,75.459688826,42.8853754941,48433.0,48433.0,1,59.9144079886,51.4074074074,64.81207
1860,THOMAS//NE,0.196666666667,300.0,3.1957744338,-6.771475,9.3,3.5,95.4074074074,61.875,31171.0,31171.0,1,81.1369509044,77.9411764706,70.963323
1861,WYANDOTTE//KS,0.196738576525,58870.0,7.27723550884,-1.151514,22.5,5.1,42.5773913909,45.7119853687,20209.0,20209.0,0,-29.127604441,-36.4048399498,50.83251
1862,CARROLL//IL,0.196917031888,6617.0,28.5255331373,2.03622,9.3,4.9,93.8831569074,47.1945080092,17015.0,17015.0,1,27.073701387,-1.45183175034,64.589405
1863,PEPIN//WI,0.19702098849,2954.0,25.7904246492,0.018555,10.4,3.3,97.0428648942,47.8310940499,55091.0,55091.0,1,23.5718099306,-2.21861471861,65.081847
1864,ATCHISON//MO,0.197520991603,2501.0,13.4439044943,3.216272,12.8,3.6,96.8014705882,47.7800201816,29005.0,29005.0,1,55.7473374954,42.3034330011,64.839613
1865,MIAMI-DADE//FL,0.197915343174,842153.0,-5.83418441397,3.725451,25.6,5.0,15.1077550111,51.5964140779,12086.0,12086.0,0,-29.5646131995,-23.7304287856,61.845779
1866,LIVINGSTON//NY,0.198010402047,24226.0,18.4122540942,6.599182,5.8,4.5,91.2022962609,54.8747238283,36051.0,36051.0,1,27.8449127953,9.43265870113,58.515161
1867,CHOWAN//NC,0.198089492207,5967.0,9.40540375827,-1.877511,14.7,6.0,60.1937772926,48.8876212208,37041.0,37041.0,1,14.3218908272,4.91648706897,64.678514
1868,UPSHUR//TX,0.198208610228,13844.0,8.20195010493,2.402014,18.5,6.3,80.9956105347,50.1576935921,48459.0,48459.0,1,67.9733634879,59.7714133829,53.981829
1869,SIOUX//IA,0.198215044624,11765.0,1.36082553654,2.700794,7.5,1.4,88.2581355588,57.3262397501,19167.0,19167.0,1,69.331257991,67.9704324545,76.687473
1870,ALGER//MI,0.198270893372,3470.0,17.8880487147,0.17193,12.0,7.5,84.8353735753,45.5525238745,26003.0,26003.0,1,20.4298692666,2.54182055181,58.495313
1871,DELAWARE//IA,0.198336440556,6973.0,29.5623544866,0.295358,4.3,3.0,97.4353115896,45.8242677824,19055.0,19055.0,1,29.809056192,0.24670170546,71.279579
1872,MIAMI//OH,0.198541388112,41135.0,9.98180715374,-1.16834,8.7,4.0,93.1363930562,51.7364414843,39109.0,39109.0,1,45.6195231896,35.6377160359,65.3166
1873,PENDLETON//WV,0.198707592892,3095.0,20.1057448958,2.945811,11.5,3.0,94.9608213996,34.1304347826,54071.0,54071.0,1,51.7434620174,31.6377171216,55.890304
1874,FAULKNER//AR,0.198754744931,43204.0,-0.10071366595,4.18024,12.4,3.2,81.4132374752,60.2386873585,5045.0,5045.0,1,31.5870071607,31.6877208267,51.295471
1875,COTTON//OK,0.198847262248,2429.0,16.2111806497,4.432088,18.6,4.6,77.2414921466,43.9856801909,40033.0,40033.0,1,62.6441199078,46.4329392581,57.149982
1876,CLARK//IL,0.198886715812,6647.0,15.3959099195,1.10268,9.0,5.2,96.8871836128,51.9383299171,17023.0,17023.0,1,47.9217291214,32.5258192018,64.240009
1877,SHELBY//IA,0.198973549151,5066.0,20.6912749091,0.875747,7.7,2.4,95.7221480987,54.9109774791,19165.0,19165.0,1,42.9186602871,22.2273853779,71.269727
1878,TOOLE//MT,0.199290060852,1972.0,13.4929308912,0.086028,21.4,3.3,88.3300970874,47.9978354978,30101.0,30101.0,1,54.3111992071,40.8182683159,51.338637
1879,GRANT//WV,0.199520958084,4175.0,10.4386484045,3.826812,8.9,4.6,96.7498942023,31.6420342139,54023.0,54023.0,1,77.4115267947,66.9728783902,52.555686
1880,DARLINGTON//SC,0.200363402355,26417.0,7.12948248973,-0.384187,15.8,5.1,55.2928359,44.24332409,45031.0,45031.0,1,3.73532190579,-3.39416058394,58.170605
1881,FREESTONE//TX,0.200378071834,7406.0,9.39680276417,0.747806,20.0,6.7,67.762687634,47.9472140762,48161.0,48161.0,1,59.5951629863,50.1983602222,54.43635
1882,KALKASKA//MI,0.200556715379,7185.0,24.4316017595,3.207194,13.3,5.5,94.94486361,44.2064264849,26079.0,26079.0,1,44.1031390135,19.671537254,65.496641
1883,RUNNELS//TX,0.200918174453,3703.0,3.51768007551,0.214261,18.2,4.0,62.7955959789,40.6920217329,48399.0,48399.0,1,74.0770252324,70.5593451569,48.654926
1884,OSAGE//KS,0.20092236741,6505.0,12.1367376022,1.657146,10.9,4.3,94.3034825871,50.2303731141,20139.0,20139.0,1,43.2695097186,31.1327721164,58.588469
1885,EDDY//ND,0.200943396226,1060.0,22.950980301,5.286086,7.3,3.7,90.5485232068,59.7781669586,38027.0,38027.0,1,35.7670221493,12.8160418483,67.735517
1886,STRAFFORD//NH,0.201085919108,47149.0,5.93026652968,1.853413,10.7,2.2,91.8625721424,63.9031957803,33017.0,33017.0,0,-8.57210165199,-14.5023681817,67.925102
1887,SAN PATRICIO//TX,0.201220315175,22781.0,3.43984454042,8.903244,20.5,7.7,40.6023914031,46.4059019378,48409.0,48409.0,1,24.0738158323,20.6339712919,52.702105
1888,ROCK//MN,0.201323491983,3929.0,17.8306438032,0.198657,6.9,1.9,94.7610582453,51.3151822796,27133.0,27133.0,1,35.7395464947,17.9089026915,69.326735
1889,LAVACA//TX,0.201402415271,7701.0,6.70416009871,1.989675,15.1,4.4,74.6329735536,40.2047429666,48285.0,48285.0,1,71.4583574655,64.7541973668,60.374558
1890,KANABEC//MN,0.201421418188,6191.0,26.6876617548,0.129199,8.2,5.6,95.3321252265,48.4622883985,27065.0,27065.0,1,35.7292307692,9.04156901443,66.134435
1891,RAPIDES//LA,0.201472500734,47674.0,2.98189358536,-2.060592,15.4,5.7,61.6660994517,46.5166799552,22079.0,22079.0,1,32.5416094866,29.5597159013,57.819939
1892,LAKE//SD,0.201511335013,4764.0,14.3471713137,-1.205075,7.4,2.9,94.1171603508,61.1001236094,46079.0,46079.0,1,25.4052460949,11.0580747812,65.893537
1893,ALFALFA//OK,0.201737451737,2072.0,6.61939347455,3.940722,13.7,3.0,77.0112945265,47.5969352217,40003.0,40003.0,1,76.0195035461,69.4001100715,49.087399
1894,IDA//IA,0.202192841019,3101.0,25.44627397,0.703066,8.2,1.9,96.1957290341,51.5333734215,19093.0,19093.0,1,51.8941504178,26.4478764479,68.448758
1895,CARROLL//MS,0.202219815918,3694.0,5.97445363695,-5.301142,13.3,6.6,64.5095763204,41.6279704999,28015.0,28015.0,1,38.8665447898,32.8920911528,67.213255
1896,BLAINE//OK,0.202234636872,3580.0,9.24256209013,2.078241,12.3,3.3,74.9235474006,46.0291734198,40011.0,40011.0,1,57.2897442658,48.0471821756,56.661445
1897,PERRY//IL,0.202367601246,8025.0,27.4926811329,2.373087,9.3,6.6,86.2952773957,47.5419468564,17145.0,17145.0,1,45.1576344529,17.66495332,57.690835
1898,LINCOLN//WI,0.202592801353,12419.0,21.4595316703,-2.704572,7.2,3.8,96.0616559429,49.4499103378,55069.0,55069.0,1,20.8061525785,-0.653379091869,65.12121
1899,MULTNOMAH//OR,0.202598263747,310669.0,-3.41082136977,0.574213,12.4,3.8,71.3048106629,71.9580284241,41051.0,41051.0,0,-58.3345911528,-54.923769783,66.389692
1900,LAFAYETTE//MO,0.202608431908,13188.0,17.5300420872,0.778556,10.0,3.2,92.4413659011,46.7174077536,29107.0,29107.0,1,43.8191590262,26.2891169391,64.039779
1901,JOHNSON//GA,0.202788723856,3299.0,7.47097023553,-0.436094,18.0,5.9,62.2013477639,36.3771564545,13167.0,13167.0,1,37.5611080934,30.0901378579,47.889367
1902,MEADE//SD,0.203153025583,10593.0,10.6613327021,0.444591,11.2,2.9,88.3438838558,60.0850865435,46093.0,46093.0,1,53.5065829102,42.8452502081,55.565393
1903,KINGSBURY//SD,0.203241349102,2283.0,24.5333689663,0.026101,6.4,2.5,95.3788917173,53.7517053206,46077.0,46077.0,1,38.2987063897,13.7653374233,65.75464
1904,STEWART//GA,0.203350664356,1731.0,7.37692036934,1.020384,24.1,6.5,27.3517382413,25.429715093,13259.0,13259.0,0,-20.2143205066,-27.5912408759,47.365484
1905,OCEANA//MI,0.203420891875,9822.0,17.0645294671,0.257916,12.7,5.7,82.6337260284,50.6154797369,26127.0,26127.0,1,27.346047215,10.2815177479,61.594725
1906,GRANT//AR,0.203528211109,6859.0,2.84962468493,6.415236,10.8,3.1,93.0652486983,45.8007260992,5053.0,5053.0,1,54.7483588621,51.8987341772,54.607558
1907,ST. FRANCOIS//MO,0.203681424447,24936.0,25.8608908221,3.774306,13.3,4.5,92.2678382063,46.8964916863,29187.0,29187.0,1,45.3872299102,19.5263390881,47.753966
1908,CHAMBERS//TX,0.204178829313,13018.0,0.926593424558,23.496604,18.3,6.3,68.3740033825,51.231299378,48071.0,48071.0,1,62.0550987336,61.128505309,84.820223
1909,KENTON//KY,0.20427480916,62225.0,1.73365302687,2.732605,10.3,3.5,89.1550669603,59.7709895671,21117.0,21117.0,1,26.0691189764,24.3354659496,58.972019
1910,WHITE//IN,0.204351939451,9513.0,19.33714568,1.395464,10.4,4.0,90.2616040676,45.2179609338,18181.0,18181.0,1,42.9206220965,23.5834764165,56.397563
1911,WINDSOR//VT,0.204512996287,24507.0,6.0162587359,3.599417,7.0,2.7,95.0507569012,60.7240078323,50027.0,50027.0,0,-32.1212992239,-38.1375579598,67.76104
1912,MORGAN//IN,0.204967003788,25609.0,15.4171175013,4.212278,10.9,3.5,96.4655706526,46.670627679,18109.0,18109.0,1,56.5554842848,41.1383667835,58.366531
1913,FRANKLIN//AL,0.205008347245,11980.0,20.3204622547,4.04504,15.8,5.7,78.5009799583,37.1293001186,1059.0,1059.0,1,60.8030112923,40.4825490377,53.174168
1914,HUERFANO//CO,0.205026455026,3024.0,14.2523216085,-0.998509,15.7,5.5,64.164872347,61.4096573209,8055.0,8055.0,1,6.46871686108,-7.78360474745,67.877722
1915,ALCONA//MI,0.205158968206,5001.0,21.735772799,1.760173,10.5,6.4,96.3222748815,48.6618571096,26001.0,26001.0,1,39.9579219939,18.2221491949,68.782979
1916,TUNICA//MS,0.205314615192,3989.0,8.59293790643,-10.574811,17.9,5.7,21.0842798511,45.605848499,28143.0,28143.0,0,-50.1588218308,-58.7517597372,51.195127
1917,GREEN LAKE//WI,0.20556745182,7939.0,17.0847008928,-1.210064,11.9,4.4,93.2405356955,45.6610800745,55047.0,55047.0,1,37.6811594203,20.5964585275,66.054243
1918,GOLIAD//TX,0.205831308573,2881.0,10.4973084765,2.917707,11.6,5.8,58.5425101215,48.9611388996,48175.0,48175.0,1,44.3037974684,33.8064889919,63.951039
1919,POWELL//MT,0.205882352941,2380.0,19.9546965579,1.001739,14.6,4.8,90.5089605735,51.890482399,30077.0,30077.0,1,53.0346820809,33.079985523,48.35301
1920,PAMLICO//NC,0.206033988925,5237.0,5.69233758581,0.860774,14.8,5.7,74.1411184717,54.7248077701,37137.0,37137.0,1,26.5505020673,20.8581644815,65.152907
1921,STILLWATER//MT,0.206039551042,3742.0,12.1293058227,0.760156,11.0,3.5,94.0891472868,56.8253021035,30095.0,30095.0,1,56.6029900332,44.4736842105,66.452426
1922,JEFFERSON//KS,0.206178732432,7542.0,9.41875974477,1.591563,8.9,3.6,94.2374854482,52.1041016665,20087.0,20087.0,1,32.2537112011,22.8349514563,57.49014
1923,BURNETT//WI,0.206236323851,7312.0,21.7741359354,0.224119,8.4,5.3,90.6221468632,51.396888163,55013.0,55013.0,1,28.2601215736,6.48598563817,70.294958
1924,WAHKIAKUM//WA,0.206293706294,1716.0,20.5527579276,0.754035,10.4,8.7,89.3432465923,59.3342036554,53069.0,53069.0,1,21.6030861552,1.05032822757,71.942711
1925,CARBON//MT,0.206473214286,4480.0,8.27367509866,-1.274979,13.2,3.4,94.9065056486,64.61875322,30009.0,30009.0,1,32.1627553605,23.8890802618,70.531672
1926,MONONA//IA,0.206529804601,4043.0,31.6391221726,-0.040865,7.6,3.0,95.5325704225,48.2659831122,19133.0,19133.0,1,41.3480662983,9.70894412577,66.828275
1927,OKALOOSA//FL,0.206532770685,74884.0,-1.58606901873,1.045209,14.6,4.0,75.1613893267,65.0675930124,12091.0,12091.0,1,47.7631958036,49.3492648223,66.666353
1928,DICKINSON//IA,0.206688877499,7804.0,18.0126628358,0.851501,5.9,4.5,96.6817940708,65.2170475212,19059.0,19059.0,1,36.0300575778,18.017394742,75.673229
1929,ANDERSON//TN,0.206748987325,30612.0,4.48002325713,0.726629,10.9,4.9,89.9973485351,51.2312593703,47001.0,47001.0,1,34.2865794166,29.8065561595,51.41418
1930,AUGLAIZE//OH,0.20678282856,18193.0,13.7150063857,0.031125,6.2,3.5,96.5142894513,48.6212463675,39011.0,39011.0,1,62.5765529309,48.8615465452,68.140155
1931,BEAVERHEAD//MT,0.206862745098,4080.0,5.41633095149,-0.915122,11.5,3.0,91.7769884835,63.295216621,30001.0,30001.0,1,45.5089820359,40.0926510844,63.316554
1932,CONWAY//AR,0.207127481464,8362.0,8.40804356131,2.317813,12.4,4.8,81.8095689247,42.1873921149,5029.0,5029.0,1,27.9316064821,19.5235629208,51.019299
1933,IOSCO//MI,0.207528872432,11343.0,24.9835460588,0.863033,11.3,5.7,94.5710798787,48.093871695,26069.0,26069.0,1,29.9647913701,4.98124531133,65.030634
1934,UNION//MS,0.207636539391,10345.0,12.2810684946,-0.145763,17.0,3.9,78.8357124879,42.9176854116,28145.0,28145.0,1,63.2319324776,50.950863983,56.98539
1935,RANDALL//TX,0.207853188436,48770.0,-3.07534875286,0.848252,13.0,3.0,74.9948730892,69.6392177795,48381.0,48381.0,1,65.1125192797,68.1878680326,54.749334
1936,CURRITUCK//NC,0.207956989247,9300.0,14.7771515249,3.088725,16.4,5.0,87.6245304589,57.1478281042,37053.0,37053.0,1,49.8349834983,35.0578319735,64.677459
1937,YORK//ME,0.208007110938,82127.0,11.5913316874,2.79448,9.0,3.3,94.9169178995,60.6660778737,23031.0,23031.0,0,-4.77352099823,-16.3648526857,71.643132
1938,LIBERTY//MT,0.208333333333,864.0,6.77063289837,-1.84015,13.8,2.8,96.1587167581,56.8439928273,30051.0,30051.0,1,51.6332982086,44.8626653103,51.363677
1939,DICKSON//TN,0.208342315154,18556.0,17.2375793596,0.321478,12.4,4.2,90.055872563,39.8037780056,47043.0,47043.0,1,45.6254363822,28.3878570226,48.022354
1940,PRENTISS//MS,0.208675986842,9728.0,14.0892788576,-1.053828,15.3,4.8,83.3490937746,42.2335329341,28117.0,28117.0,1,56.5292270287,42.439948171,50.911468
1941,HOWARD//AR,0.209150326797,5049.0,7.22459505355,2.961424,18.4,2.9,66.0863150129,44.5537910982,5061.0,5061.0,1,38.9512300388,31.7266349853,48.027685
1942,FRANKLIN//NE,0.209368346345,1409.0,18.3825204294,7.582885,8.5,2.9,96.6183574879,55.1136363636,31061.0,31061.0,1,66.1231884058,47.7406679764,69.169539
1943,AROOSTOOK//ME,0.209487728546,30355.0,25.0027344546,4.574698,10.7,5.5,94.6403828298,47.6089931574,23003.0,23003.0,1,17.2811257615,-7.72160869308,65.045005
1944,HUDSON//NJ,0.209496602346,249584.0,3.92475656162,4.30473,19.4,3.9,29.3977383685,56.7764750792,34017.0,34017.0,0,-51.8133300236,-55.7380865852,55.018508
1945,LINCOLN//WA,0.209610983982,4370.0,9.273198555,-0.432414,10.6,5.3,92.1644311493,57.9546977617,53043.0,53043.0,1,50.1932536894,40.9200551344,72.851878
1946,CLARK//AR,0.209768459855,8681.0,3.10351997172,1.183731,12.3,3.6,69.6189178498,53.2620239721,5019.0,5019.0,1,9.46802151823,6.36450154651,47.960243
1947,TRAVERSE//MN,0.209973753281,1524.0,27.8512732746,-0.792867,4.0,2.8,91.5135608049,55.3607014747,27155.0,27155.0,1,23.3947515355,-4.45652173913,67.992711
1948,WESTCHESTER//NY,0.210117414426,341866.0,-10.5707721909,2.707672,9.6,4.1,55.3833032673,67.2439318143,36119.0,36119.0,0,-32.7675122719,-22.196740081,64.561522
1949,LOUISA//IA,0.210160055672,4311.0,29.337396945,1.67377,7.1,3.2,79.815455594,45.1545584975,19115.0,19115.0,1,28.6668015375,-0.670595407438,64.146459
1950,HALL//GA,0.210349722545,61992.0,-5.77078918465,-2.002603,19.5,4.1,62.3113518806,49.9020580317,13139.0,13139.0,1,50.6580354469,56.4288246316,53.091192
1951,PRINCE GEORGE//VA,0.210412538281,11102.0,7.19107258519,-0.031042,9.0,4.5,56.3536650615,54.263961383,51149.0,51149.0,1,16.9640644362,9.77299185099,56.320238
1952,SANDERS//MT,0.211591901548,5038.0,13.771260428,-1.556242,21.7,6.9,90.0493566014,46.4666588539,30089.0,30089.0,1,52.0694941237,38.2982336957,62.888044
1953,MONTGOMERY//VA,0.211653740163,35199.0,-1.56322897683,1.498336,7.8,3.6,84.4547876476,69.4427086292,51121.0,51121.0,0,-1.31162899637,0.251599980458,53.227377
1954,ALLEGAN//MI,0.21175375361,41893.0,9.62760772783,0.840652,8.7,3.1,89.075391937,51.5468553667,26005.0,26005.0,1,28.7926314072,19.1650236793,64.670688
1955,MINIDOKA//ID,0.211807498601,7148.0,-3.96138067167,-1.643139,23.5,3.0,63.9577888456,47.5139862895,16067.0,16067.0,1,54.1484716157,58.1098522874,52.404195
1956,GUILFORD//NC,0.212027663626,199540.0,-3.52136084721,-2.765447,14.4,5.0,52.446804522,63.6059615339,37081.0,37081.0,0,-20.0280062042,-16.506645357,68.531448
1957,EAST FELICIANA//LA,0.212051319014,6937.0,5.94754260532,-0.90335,13.4,5.0,52.8280030219,38.3538515652,22037.0,22037.0,1,13.2842063334,7.33666372808,63.183022
1958,SARGENT//ND,0.212384259259,1728.0,29.8841102149,-0.889104,4.3,1.8,94.553433144,58.8896952104,38081.0,38081.0,1,19.9696663296,-9.91444388525,65.476382
1959,VERNON//WI,0.212536145603,11758.0,19.2753900001,-1.485426,17.1,3.3,96.4794081707,50.2187914843,55123.0,55123.0,1,4.530402311,-14.7449876891,62.637448
1960,LEAVENWORTH//KS,0.212808913149,26747.0,4.51318087865,-0.851014,7.8,3.9,79.3472841858,60.4756901328,20103.0,20103.0,1,24.6765062677,20.163325389,49.911663
1961,LAFAYETTE//LA,0.213191752346,88995.0,-0.0974885046799,-0.050211,14.6,5.5,66.6236718706,57.5245412432,22055.0,22055.0,1,33.584598339,33.6820868437,58.829647
1962,MCCLAIN//OK,0.213228631833,13244.0,5.55059855858,4.036712,13.3,3.9,79.8586765995,52.6545545254,40087.0,40087.0,1,60.9181067759,55.3675082174,59.223711
1963,MINERAL//WV,0.21367066134,11265.0,15.8230016488,3.364927,13.8,4.7,94.1632138353,37.7749163018,54057.0,54057.0,1,60.8063102542,44.9833086053,53.000367
1964,CHEATHAM//TN,0.213738878543,14499.0,9.91729557349,1.590734,12.1,4.0,93.7446096088,47.3874748078,47021.0,47021.0,1,46.8811224167,36.9638268432,52.914047
1965,CHITTENDEN//VT,0.21381775804,63498.0,-4.93181580147,5.1849,4.6,2.3,89.9787741608,73.2497639373,50007.0,50007.0,0,-46.8076569639,-41.8758411624,67.200869
1966,LINCOLN//ME,0.213834364076,14876.0,9.2816086785,2.269101,11.9,3.8,96.39302026,60.5795537744,23015.0,23015.0,0,-2.3982829414,-11.6798916199,77.366215
1967,WAUPACA//WI,0.214192829277,21532.0,20.8509844751,-5.645776,7.1,3.5,95.0100719424,46.5593799618,55135.0,55135.0,1,30.2459691656,9.39498469052,65.814298
1968,SPENCER//IN,0.214213962833,7964.0,21.9517234027,1.711518,8.3,3.9,95.4401611047,45.3804160044,18147.0,18147.0,1,37.2627773873,15.3110539846,62.856877
1969,MONTEREY//CA,0.214334699606,125402.0,-5.76606097857,4.08417,18.7,6.5,31.5144909101,49.9388041323,6053.0,6053.0,0,-39.6737556374,-33.9076946588,57.818174
1970,REDWOOD//MN,0.21436499128,6307.0,22.8290540729,0.921422,8.6,3.4,87.6995484322,50.4114456705,27127.0,27127.0,1,42.9553264605,20.1262723876,67.3527
1971,FARIBAULT//MN,0.21477878883,6374.0,25.0071619171,-0.678099,7.3,4.0,92.0730850316,50.3074670571,27043.0,27043.0,1,34.0720598232,9.0648979061,69.3928
1972,LYNN//TX,0.214808043876,2188.0,7.93779762516,1.349142,22.1,3.8,49.3233865371,45.5051710422,48305.0,48305.0,1,57.2358537807,49.2980561555,50.740439
1973,CARROLL//IA,0.214812214812,8547.0,25.5503198974,1.146126,4.0,2.1,95.7390081924,51.740517547,19027.0,19027.0,1,31.8351701006,6.28485020319,69.619155
1974,MADISON//MS,0.21513461072,37107.0,0.386977655964,-3.808111,8.7,3.7,55.8831161055,73.7983765543,28089.0,28089.0,1,16.0917243829,15.7047467269,65.556389
1975,PERRY//AR,0.21549259163,3847.0,10.760620287,5.946717,9.9,4.0,92.6893203883,39.1856087017,5105.0,5105.0,1,46.1428910515,35.3822707645,55.100149
1976,KENDALL//TX,0.215540141677,13552.0,-4.13882436092,-5.454105,12.0,3.1,75.1318219534,69.7115572776,48259.0,48259.0,1,60.3430979133,64.4819222742,61.341006
1977,ARCHER//TX,0.216417910448,3350.0,5.59214244867,1.69664,13.1,4.1,88.8142157421,52.2432210353,48009.0,48009.0,1,79.4331225111,73.8409800625,65.640223
1978,RUSSELL//VA,0.216478044364,11045.0,21.9613388872,2.706361,15.2,5.9,96.7286245353,39.9276354391,51167.0,51167.0,1,58.9421894219,36.9808505347,56.161338
1979,ROBERTS//SD,0.21686746988,3652.0,25.3621661913,-4.779297,19.6,3.3,58.9455320799,49.050245098,46109.0,46109.0,1,15.5172413793,-9.84492481203,53.045881
1980,MARION//IA,0.21690553244,12978.0,17.8683279915,0.940693,4.2,2.4,95.0553416747,56.2572341312,19125.0,19125.0,1,31.1666856557,13.2983576642,72.125632
1981,JESSAMINE//KY,0.217016164264,18312.0,0.139116047554,3.554744,11.2,3.3,90.4446828803,56.22768132,21113.0,21113.0,1,40.0566718187,39.9175557711,60.299939
1982,SURRY//VA,0.217016491754,2668.0,13.8473799562,0.577193,14.7,4.1,52.0005862524,52.4676375405,51181.0,51181.0,0,-7.14285714286,-20.990237099,79.352897
1983,SPARTANBURG//SC,0.217185964401,109892.0,6.87249689687,2.517038,14.6,3.8,69.1670100261,53.4253028264,45083.0,45083.0,1,29.9793862227,23.1068893258,54.872113
1984,CUSTER//SD,0.217345038574,3759.0,7.80560622096,-1.217359,10.9,4.0,91.0888730045,62.0957901159,46033.0,46033.0,1,46.0135708227,38.2079646018,64.946258
1985,IBERVILLE//LA,0.217853632383,11191.0,7.12491513547,-3.216219,12.9,5.9,47.8467603599,37.9732983147,22047.0,22047.0,0,-6.25818113819,-13.3830962737,62.523997
1986,PONTOTOC//MS,0.217890343388,10542.0,8.37193326476,-0.480312,18.9,4.2,77.3634367729,42.7661742231,28115.0,28115.0,1,61.9676572686,53.5957240039,56.358099
1987,ASCENSION//LA,0.217900772875,40110.0,1.6911796389,-1.182985,11.3,4.5,69.765901445,53.5226652103,22005.0,22005.0,1,35.9731445402,34.2819649013,63.000691
1988,NUECES//TX,0.218006304177,126900.0,-1.70911573057,3.042736,19.2,5.7,31.2841561098,52.6322302362,48355.0,48355.0,1,1.54100694511,3.25012267569,41.928419
1989,WARREN//OH,0.218034941742,78359.0,-1.99415265473,-1.966583,5.7,3.8,87.8148929591,66.1526663197,39165.0,39165.0,1,37.5575472194,39.5516998741,69.908053
1990,ALACHUA//FL,0.218400670093,96703.0,-5.17462958104,1.992899,13.4,4.2,62.7162514063,71.0227272727,12001.0,12001.0,0,-22.5194990104,-17.3448694293,63.686752
1991,CUMBERLAND//NC,0.218438883589,122643.0,3.64753603515,0.015479,12.9,6.3,45.5119022313,63.9869090763,37051.0,37051.0,0,-16.0206427549,-19.6681787901,54.588687
1992,CLARK//WI,0.218566851606,12797.0,23.7382787772,-0.531942,23.3,3.2,93.8119242135,38.0875798373,55019.0,55019.0,1,32.6247416593,8.8864628821,58.327472
1993,SPENCER//KY,0.218915550016,6418.0,17.7913989904,3.645032,7.3,3.3,94.617966661,52.2502287663,21215.0,21215.0,1,55.4737616994,37.682362709,68.134379
1994,IOWA//IA,0.219240357824,6819.0,19.2280205742,0.446797,5.9,2.4,95.992413118,54.3631245602,19095.0,19095.0,1,24.1551939925,4.9271734183,72.078401
1995,JACKSON//WV,0.219373988127,11118.0,21.2808714879,2.759522,9.5,5.4,97.3578069456,45.2814649743,54035.0,54035.0,1,52.1225635943,30.8416921064,53.375238
1996,BUTLER//NE,0.219457646072,3577.0,16.2041380514,3.561527,8.0,3.2,95.5062984496,50.7735094733,31023.0,31023.0,1,60.756259581,44.5521215296,65.274477
1997,BOONE//KY,0.219642577557,44709.0,3.14506375147,5.620897,7.9,3.3,88.8016883732,63.9163003776,21015.0,21015.0,1,41.8001737619,38.6551100105,66.129333
1998,FRANKLIN//PA,0.219685845996,58570.0,8.00734324812,4.544818,12.4,4.7,89.1893489181,42.132434183,42055.0,42055.0,1,46.4806402769,38.4732970288,59.896314
1999,CHATHAM//GA,0.219879518072,104912.0,-2.47660268556,1.183027,17.7,4.9,49.8005657202,63.4396897376,13051.0,13051.0,0,-14.4784130248,-12.0018103393,54.028583
2000,BAY//FL,0.220473484291,67922.0,2.64265905195,1.266516,16.8,4.9,77.9382160556,57.3554900237,12005.0,12005.0,1,46.2656768138,43.6230177619,61.523408
2001,WELLS//IN,0.22075523959,10831.0,11.4490216818,1.435655,10.2,3.1,95.4525831055,48.9010989011,18179.0,18179.0,1,56.4962279966,45.0472063148,63.556665
